frame_idx,timestamp_sec,target_id,target_visible,visible_ids,num_people,castor_visible,castor_bbox,target_bbox,face_confidence,pose_confidence,gaze_to_castor_prob,gaze_label,gaze_source,body_to_castor_distance_cm,hand_to_castor_distance_px,proxemic_zone,touch_prob,touch_state,interaction_state,confidence_level
82,2.7333333333333334,1,True,"[1, 2, 3, 8]",4,True,"(5.3642578125, 138.77703857421875, 321.9360656738281, 720.0)","(890.7738647460938, 2.0446906089782715, 1280.0, 715.981201171875)",0.8,0.7932534996006224,0.0,nao_castor,heuristic,154.9289918064123,610.2136958688498,zona_3,0.0,sem_contato,proximidade,alta
83,2.7666666666666666,1,True,"[1, 2, 3, 8]",4,True,"(5.391438961029053, 138.258056640625, 324.6551513671875, 720.0)","(890.8245849609375, 2.5606632232666016, 1280.0, 714.89892578125)",0.8,0.792910635471344,0.0,nao_castor,heuristic,155.0504609567047,605.7382728904486,zona_3,0.0,sem_contato,proximidade,alta
84,2.8,1,True,"[1, 2, 3, 8]",4,True,"(5.519734859466553, 138.4995880126953, 321.56976318359375, 720.0)","(889.9932861328125, 2.453911781311035, 1280.0, 716.1594848632812)",0.8,0.7902712937858369,0.0,nao_castor,heuristic,154.9310974491205,607.801288574934,zona_3,0.0,sem_contato,proximidade,alta
85,2.8333333333333335,1,True,"[1, 2, 3, 8]",4,True,"(5.054891109466553, 138.6778106689453, 333.6441955566406, 720.0)","(890.0054321289062, 2.802635431289673, 1280.0, 716.7378540039062)",0.8,0.7853147354390886,0.0,nao_castor,heuristic,153.9062301157646,596.609928175807,zona_3,0.0,sem_contato,proximidade,alta
86,2.8666666666666667,1,True,"[1, 2, 3, 8]",4,True,"(5.241800785064697, 139.04664611816406, 331.3510437011719, 720.0)","(890.4033813476562, 2.9279587268829346, 1280.0, 717.5827026367188)",0.8,0.7877205974525876,0.0,nao_castor,heuristic,153.9610777391781,598.2483210712671,zona_3,0.0,sem_contato,proximidade,alta
87,2.9,1,True,"[1, 2, 3, 8]",4,True,"(4.889180660247803, 138.2190704345703, 336.58953857421875, 720.0)","(887.78466796875, 1.0299072265625, 1280.0, 719.2284545898438)",0.8,0.7931084483861923,0.0,nao_castor,heuristic,152.57395944367528,589.9788906499743,zona_3,0.0,sem_contato,proximidade,alta
88,2.933333333333333,1,True,"[1, 2, 3, 8]",4,True,"(4.889119625091553, 138.2174530029297, 336.9960632324219, 720.0)","(886.9005126953125, 0.31181102991104126, 1280.0, 719.8426513671875)",0.8,0.7958307398690118,0.0,nao_castor,heuristic,152.18377765001495,588.537970662117,zona_3,0.0,sem_contato,proximidade,alta
89,2.966666666666667,1,True,"[1, 2, 3, 8]",4,True,"(5.188232421875, 138.92529296875, 334.5764465332031, 720.0)","(886.1286010742188, 0.044677168130874634, 1280.0, 720.0)",0.8,0.8020971367756525,0.0,nao_castor,heuristic,152.20643816635695,590.5948117822409,zona_3,0.0,sem_contato,proximidade,alta
90,3.0,1,True,"[1, 2, 3, 8, 9]",5,True,"(5.330423831939697, 139.1617889404297, 334.5585632324219, 720.0)","(886.4491577148438, 0.7198339700698853, 1279.2265625, 716.8942260742188)",0.8,0.8044301817814509,0.0,nao_castor,heuristic,152.9625174652052,586.5731072500348,zona_3,0.0,sem_contato,proximidade,alta
91,3.033333333333333,1,True,"[1, 2, 3, 8, 9]",5,True,"(5.448282718658447, 138.02978515625, 333.4087829589844, 720.0)","(884.7344970703125, 0.9502178430557251, 1277.5303955078125, 716.16259765625)",0.8,0.8058349672291014,0.0,nao_castor,heuristic,152.96916245513864,582.091997385025,zona_3,0.0,sem_contato,proximidade,alta
92,3.066666666666667,1,True,"[1, 2, 3, 8, 9]",5,True,"(5.689117431640625, 138.04933166503906, 336.52001953125, 720.0)","(882.32861328125, 0.6824842095375061, 1275.7574462890625, 715.3685913085938)",0.0,0.8114127367734909,0.0,indeterminado,none,152.45019003221793,573.2786890938878,zona_3,0.0,sem_contato,proximidade,media
93,3.1,1,True,"[1, 2, 3, 8, 9]",5,True,"(5.557149410247803, 137.8824920654297, 335.70672607421875, 720.0)","(878.5098266601562, 1.636345624923706, 1273.319091796875, 716.1973876953125)",0.0,0.8149139980475107,0.0,indeterminado,none,152.03020392065847,569.4612228572369,zona_3,0.0,sem_contato,proximidade,media
94,3.1333333333333333,1,True,"[1, 2, 3, 8, 9]",5,True,"(5.291544437408447, 137.6205291748047, 337.73046875, 720.0)","(871.5131225585938, 1.5232806205749512, 1269.5634765625, 717.6516723632812)",0.8,0.8085643698771795,0.0,nao_castor,heuristic,150.64846533102292,560.6299501806498,zona_3,0.0,sem_contato,proximidade,alta
95,3.1666666666666665,1,True,"[1, 2, 3, 8, 9]",5,True,"(5.2608642578125, 137.6680450439453, 337.795654296875, 720.0)","(868.22216796875, 1.5834623575210571, 1268.739013671875, 718.24169921875)",0.8,0.8071865240732828,0.0,nao_castor,heuristic,150.1894223176614,556.2054295539856,zona_3,0.0,sem_contato,proximidade,alta
96,3.2,1,True,"[1, 2, 3, 8, 9]",5,True,"(5.295278072357178, 138.25331115722656, 336.2139892578125, 720.0)","(863.7254638671875, 2.03395676612854, 1266.61669921875, 717.969482421875)",0.8,0.810054866804017,0.0,nao_castor,heuristic,149.91608389507235,551.6251584552228,zona_3,0.0,sem_contato,proximidade,alta
97,3.2333333333333334,1,True,"[1, 2, 3, 8, 9]",5,True,"(5.164133548736572, 137.83277893066406, 341.4076232910156, 720.0)","(857.0927124023438, 1.4895977973937988, 1263.9534912109375, 718.2868041992188)",0.8,0.8109988255633248,0.0,nao_castor,heuristic,148.53387309456105,534.4724767208099,zona_3,0.0,sem_contato,proximidade,alta
98,3.2666666666666666,1,True,"[1, 2, 3, 8, 9]",5,True,"(5.159444332122803, 137.8579864501953, 341.2604064941406, 720.0)","(853.77587890625, 1.2795783281326294, 1263.96337890625, 718.3973999023438)",0.8,0.8114918801519606,0.0,nao_castor,heuristic,148.20345446149634,531.2683169394732,zona_3,0.0,sem_contato,proximidade,alta
99,3.3,1,True,"[1, 2, 3, 8]",4,True,"(5.513102054595947, 138.36720275878906, 336.3413391113281, 720.0)","(841.5714721679688, 1.7302583456039429, 1256.630126953125, 717.71142578125)",0.8,0.8096290793683794,0.0,nao_castor,heuristic,147.1843005368754,524.6355459652841,zona_3,0.0,sem_contato,proximidade,alta
100,3.3333333333333335,1,True,"[1, 2, 3, 8, 9]",5,True,"(5.357645511627197, 138.9724884033203, 332.97723388671875, 720.0)","(832.1001586914062, 1.6050056219100952, 1253.12109375, 717.8607177734375)",0.8,0.8029382046726015,0.0,nao_castor,heuristic,146.33530313595412,519.3525264933705,zona_3,0.0,sem_contato,proximidade,alta
101,3.3666666666666667,1,True,"[1, 2, 3, 8]",4,True,"(5.360941410064697, 138.66064453125, 337.4706726074219, 720.0)","(827.992431640625, 2.216081142425537, 1253.283203125, 716.73974609375)",0.8,0.8063430355654823,0.0,nao_castor,heuristic,145.98169391300877,509.37615655362606,zona_3,0.0,sem_contato,proximidade,alta
102,3.4,1,True,"[1, 2, 3, 8]",4,True,"(5.373453617095947, 138.0465545654297, 334.6539611816406, 720.0)","(826.5216064453125, 3.879465341567993, 1254.4361572265625, 714.4425659179688)",0.0,0.8021766576502058,0.0,indeterminado,none,147.00728153877492,511.38568115234375,zona_3,0.0,sem_contato,proximidade,media
103,3.433333333333333,1,True,"[1, 2, 3, 8]",4,True,"(5.487060546875, 139.6808319091797, 334.4109191894531, 720.0)","(826.2261352539062, 5.185340881347656, 1257.8836669921875, 715.47216796875)",0.0,0.7980453736252255,0.0,indeterminado,none,147.34064580117413,513.79970369488,zona_3,0.0,sem_contato,proximidade,media
104,3.466666666666667,1,True,"[1, 2, 3, 8]",4,True,"(5.448526859283447, 139.4879608154297, 313.40557861328125, 720.0)","(826.1836547851562, 2.9719488620758057, 1260.7188720703125, 712.6990966796875)",0.0,0.8117045395904117,0.0,indeterminado,none,149.47508110961363,534.9725492969155,zona_3,0.0,sem_contato,proximidade,media
105,3.5,1,True,"[1, 2, 3, 8, 11]",5,True,"(5.450968265533447, 139.5792694091797, 313.6601257324219, 720.0)","(825.4157104492188, 2.137432098388672, 1262.71240234375, 711.616455078125)",0.0,0.8157169189718034,0.0,indeterminado,none,149.61089085860627,533.0704089738429,zona_3,0.0,sem_contato,proximidade,media
106,3.533333333333333,1,True,"[1, 2, 3, 8]",4,True,"(5.299295902252197, 138.65643310546875, 322.8270568847656, 720.0)","(823.446044921875, 0.7170341610908508, 1266.536376953125, 716.4345703125)",0.0,0.8133525285455916,0.0,indeterminado,none,147.70104774021098,521.075914632529,zona_3,0.0,sem_contato,proximidade,media
107,3.566666666666667,1,True,"[1, 2, 3, 8]",4,True,"(5.36920166015625, 138.18524169921875, 329.0961608886719, 720.0)","(823.4034423828125, 0.1848994642496109, 1268.4266357421875, 715.9160766601562)",0.0,0.8074590033955045,0.0,indeterminado,none,147.32210243020458,515.6333709396422,zona_3,0.0,sem_contato,proximidade,media
108,3.6,1,True,"[1, 2, 3, 8]",4,True,"(5.193115234375, 138.4444122314453, 329.0997009277344, 720.0)","(822.9302978515625, 0.0, 1268.40478515625, 712.8018188476562)",0.8,0.8078615168730418,0.0,nao_castor,heuristic,147.90376773812747,514.7656547129154,zona_3,0.0,sem_contato,proximidade,alta
109,3.6333333333333333,1,True,"[1, 2, 3, 8]",4,True,"(5.360677242279053, 139.5153045654297, 316.6871032714844, 720.0)","(815.5283813476562, 0.11570225656032562, 1266.45751953125, 716.905029296875)",0.8,0.8098539246453179,0.0,nao_castor,heuristic,147.31935362632592,537.1952117979527,zona_3,0.0,sem_contato,proximidade,alta
110,3.6666666666666665,1,True,"[1, 2, 3, 8]",4,True,"(5.418172359466553, 138.8031463623047, 314.985595703125, 720.0)","(807.09716796875, 0.16313326358795166, 1262.8282470703125, 718.4457397460938)",0.8,0.8092397583855523,0.0,nao_castor,heuristic,146.14228935253485,539.5303480923176,zona_3,0.0,sem_contato,proximidade,alta
111,3.7,1,True,"[1, 2, 3]",3,True,"(5.415303707122803, 138.52830505371094, 319.2397766113281, 720.0)","(798.0518798828125, 0.33503618836402893, 1258.57861328125, 718.6075439453125)",0.8,0.8139063318570455,0.0,nao_castor,heuristic,144.67859759006745,524.877659380436,zona_3,0.0,sem_contato,proximidade,alta
112,3.7333333333333334,1,True,"[1, 2, 3]",3,True,"(5.26025390625, 138.29931640625, 336.5079345703125, 720.0)","(789.9187622070312, 0.07467713207006454, 1255.4390869140625, 717.7232666015625)",0.8,0.8133275575107999,0.0,nao_castor,heuristic,142.43147170089392,485.82826712727547,zona_3,0.0,sem_contato,proximidade,alta
113,3.7666666666666666,1,True,"[1, 2, 3]",3,True,"(5.02362060546875, 138.40528869628906, 339.9183654785156, 720.0)","(783.3582763671875, 0.0, 1253.464111328125, 716.00244140625)",0.8,0.8105064100689359,0.0,nao_castor,heuristic,141.77878686851065,469.2874582782388,zona_3,0.0,sem_contato,proximidade,alta
114,3.8,1,True,"[1, 2, 3]",3,True,"(4.956380367279053, 138.2901153564453, 341.4224548339844, 720.0)","(779.2654418945312, 0.0, 1254.193115234375, 715.4967041015625)",0.8,0.8191820912890964,0.0,nao_castor,heuristic,141.47685823638963,465.78743819892406,zona_3,0.0,sem_contato,proximidade,alta
115,3.8333333333333335,1,True,"[1, 2, 3]",3,True,"(4.617757320404053, 138.02099609375, 353.6893615722656, 720.0)","(771.8812255859375, 0.0, 1251.80712890625, 713.8178100585938)",0.8,0.818125393655565,0.0,nao_castor,heuristic,139.98758032645205,445.69356322288513,zona_3,0.0,sem_contato,proximidade,alta
116,3.8666666666666667,1,True,"[1, 2, 3]",3,True,"(4.999796390533447, 139.66526794433594, 352.6705322265625, 720.0)","(767.3607177734375, 0.0, 1251.8936767578125, 712.1607666015625)",0.8,0.8165116906166077,0.0,nao_castor,heuristic,139.99575197626655,465.93484899401665,zona_3,0.0,sem_contato,proximidade,alta
117,3.9,1,True,"[1, 2, 3]",3,True,"(4.90655517578125, 138.83154296875, 334.7690124511719, 720.0)","(765.0958862304688, 0.0, 1252.9912109375, 709.2326049804688)",0.8,0.8112889660729302,0.0,nao_castor,heuristic,142.00275024191774,498.4096235483885,zona_3,0.0,sem_contato,proximidade,alta
118,3.933333333333333,1,True,"[1, 2, 3]",3,True,"(4.807708740234375, 137.9952850341797, 342.7637634277344, 720.0)","(766.1753540039062, 0.0, 1257.5296630859375, 708.4140014648438)",0.8,0.8036311268806458,0.0,nao_castor,heuristic,141.97576895178793,504.5539002120495,zona_3,0.0,sem_contato,proximidade,alta
119,3.966666666666667,1,True,"[1, 2, 3, 14]",4,True,"(4.899658203125, 138.196044921875, 346.8043518066406, 720.0)","(765.4815063476562, 0.0, 1260.82373046875, 709.0000610351562)",0.8,0.799773461288876,0.0,nao_castor,heuristic,141.72741214206317,506.3913818448782,zona_3,0.0,sem_contato,proximidade,alta
120,4.0,1,True,"[1, 2, 3, 14]",4,True,"(5.269785404205322, 137.9300994873047, 343.895751953125, 720.0)","(767.269775390625, 0.0, 1266.4989013671875, 711.5380859375)",0.8,0.7958347532484267,0.0,nao_castor,heuristic,142.0602646974229,506.4586755335331,zona_3,0.0,sem_contato,proximidade,alta
121,4.033333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.215433597564697, 138.7197265625, 329.8680419921875, 720.0)","(772.7389526367188, 0.0, 1273.9696044921875, 714.0987548828125)",0.8,0.7907811535729302,0.0,nao_castor,heuristic,143.81756819906485,524.8662484288216,zona_3,0.0,sem_contato,proximidade,alta
122,4.066666666666666,1,True,"[1, 2, 3, 14]",4,True,"(5.332000732421875, 138.5812225341797, 337.6405029296875, 720.0)","(779.774169921875, 0.0, 1280.0, 715.0906372070312)",0.8,0.7875095936987135,0.0,nao_castor,heuristic,144.0513681184338,521.0691102296114,zona_3,0.0,sem_contato,proximidade,alta
123,4.1,1,True,"[1, 2, 3, 14]",4,True,"(5.715871334075928, 138.92230224609375, 336.2324523925781, 720.0)","(780.3500366210938, 0.0, 1280.0, 713.7382202148438)",0.8,0.7759654455714755,0.0,nao_castor,heuristic,144.46030482167524,521.5572714805603,zona_3,0.0,sem_contato,proximidade,alta
124,4.133333333333334,1,True,"[1, 2, 3, 14]",4,True,"(5.723001956939697, 138.9745330810547, 336.12127685546875, 720.0)","(780.5314331054688, 0.0, 1279.834228515625, 713.2008666992188)",0.8,0.7706020739343431,0.0,nao_castor,heuristic,144.5799013038425,522.5882824510336,zona_3,0.0,sem_contato,proximidade,alta
125,4.166666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.543416500091553, 138.3888397216797, 345.4690246582031, 720.0)","(790.2951049804688, 0.40721532702445984, 1280.0, 712.6913452148438)",0.8,0.7679531607362959,0.0,nao_castor,heuristic,144.83081079051436,539.6845623552799,zona_3,0.0,sem_contato,proximidade,alta
126,4.2,1,True,"[1, 2, 3, 14]",4,True,"(5.355672359466553, 137.9883575439453, 343.9383239746094, 720.0)","(795.330322265625, 0.45716920495033264, 1280.0, 714.79345703125)",0.8,0.758970320224762,0.0,nao_castor,heuristic,144.9794248893628,554.2203783541918,zona_3,0.0,sem_contato,proximidade,alta
127,4.233333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.396036624908447, 138.7272186279297, 332.3334655761719, 720.0)","(801.6295166015625, 0.16237197816371918, 1280.0, 716.597412109375)",0.8,0.7471464375654856,0.0,nao_castor,heuristic,146.04924615588254,568.5456207245588,zona_3,0.0,sem_contato,proximidade,alta
128,4.266666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.1943359375, 139.019287109375, 332.14361572265625, 720.0)","(802.3599853515625, 0.05045318603515625, 1280.0, 717.192626953125)",0.8,0.7350530558162265,0.0,nao_castor,heuristic,145.99875425921442,567.4340115189552,zona_3,0.0,sem_contato,proximidade,alta
129,4.3,1,True,"[1, 2, 3, 14]",4,True,"(798.794921875, 37.07828903198242, 1280.0, 720.0)","(804.7611694335938, 3.2918286323547363, 1280.0, 717.2484741210938)",0.8,0.725531773434745,0.0,nao_castor,heuristic,0.6821111972803031,0.0,zona_1,1.0,toque_provavel,proximidade,alta
130,4.333333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.093505859375, 139.0886993408203, 342.760498046875, 720.0)","(821.5995483398438, 1.2266724109649658, 1280.0, 717.0791625976562)",0.8,0.7227678000926971,0.0,nao_castor,heuristic,146.99301582419668,578.4669844657183,zona_3,0.0,sem_contato,proximidade,alta
131,4.366666666666666,1,True,"[1, 2, 3, 14]",4,True,"(5.089681148529053, 139.0203399658203, 342.8416442871094, 720.0)","(829.57861328125, 0.4402282238006592, 1280.0, 717.0257568359375)",0.8,0.7175600959195031,0.0,nao_castor,heuristic,147.50429031751872,588.3709665685892,zona_3,0.0,sem_contato,proximidade,alta
132,4.4,1,True,"[1, 2, 3, 14]",4,True,"(4.929941654205322, 139.2638397216797, 344.6327209472656, 720.0)","(832.500732421875, 4.2817816734313965, 1280.0, 718.6217651367188)",0.0,0.7119441231091818,0.0,indeterminado,none,148.07572855431206,589.3149862289429,zona_3,0.0,sem_contato,proximidade,media
133,4.433333333333334,1,True,"[1, 2, 3, 14]",4,True,"(5.450927734375, 138.7124786376953, 344.8009948730469, 720.0)","(818.5777587890625, 8.408153533935547, 1280.0, 719.2057495117188)",0.8,0.7088906053039763,0.0,nao_castor,heuristic,147.5801185359777,585.073568969965,zona_3,0.0,sem_contato,proximidade,alta
134,4.466666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.445841312408447, 138.6834259033203, 344.9388427734375, 720.0)","(812.9727783203125, 9.836150169372559, 1280.0, 719.414306640625)",0.8,0.704993928472201,0.0,nao_castor,heuristic,147.34854550285047,585.0309538841248,zona_3,0.0,sem_contato,proximidade,alta
135,4.5,1,True,"[1, 2, 3, 14]",4,True,"(5.0714111328125, 138.5131072998047, 347.2535095214844, 720.0)","(811.7640380859375, 4.9107666015625, 1280.0, 718.618896484375)",0.8,0.7018071992529763,0.0,nao_castor,heuristic,146.23131538859334,586.2982439994812,zona_3,0.0,sem_contato,proximidade,alta
136,4.533333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.65380859375, 138.8032989501953, 349.6311950683594, 720.0)","(809.2109375, 4.490178108215332, 1278.515625, 718.0904541015625)",0.8,0.6968839052650664,0.0,nao_castor,heuristic,145.74930735574296,586.5568951666355,zona_3,0.0,sem_contato,proximidade,alta
137,4.566666666666666,1,True,"[1, 2, 3, 14]",4,True,"(4.866220951080322, 139.3616485595703, 341.8934020996094, 720.0)","(808.570556640625, 1.5779696702957153, 1278.6802978515625, 716.6864013671875)",0.8,0.7007501920064291,0.0,nao_castor,heuristic,146.03412053075647,593.6290220618248,zona_3,0.0,sem_contato,proximidade,alta
138,4.6,1,True,"[1, 2, 3, 14]",4,True,"(4.954233646392822, 138.61572265625, 339.1071472167969, 720.0)","(812.0161743164062, 0.4758022129535675, 1280.0, 715.3070678710938)",0.8,0.7001109603378508,0.0,nao_castor,heuristic,146.71826008796234,605.4546078443527,zona_3,0.0,sem_contato,proximidade,alta
139,4.633333333333334,1,True,"[1, 2, 3, 14]",4,True,"(4.72412109375, 138.629638671875, 345.76953125, 720.0)","(815.4271240234375, 0.06671331077814102, 1280.0, 715.3826904296875)",0.8,0.6990478783845901,0.0,nao_castor,heuristic,146.36535153150624,600.6172752678394,zona_3,0.0,sem_contato,proximidade,alta
140,4.666666666666667,1,True,"[1, 2, 3, 14]",4,True,"(4.864481449127197, 139.123046875, 341.1112976074219, 720.0)","(821.5723876953125, 0.0, 1280.0, 716.26123046875)",0.8,0.6980765759944916,0.0,nao_castor,heuristic,147.06471256041436,620.6264077425003,zona_3,0.0,sem_contato,proximidade,alta
141,4.7,1,True,"[1, 2, 3, 14]",4,True,"(4.864481449127197, 139.10906982421875, 341.2416076660156, 720.0)","(824.57080078125, 0.0, 1280.0, 716.62255859375)",0.8,0.6992048339711295,0.0,nao_castor,heuristic,147.23044909542972,618.786819934845,zona_3,0.0,sem_contato,proximidade,alta
142,4.733333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.083750247955322, 139.27783203125, 342.5704650878906, 720.0)","(831.93798828125, 0.0, 1280.0, 715.0946044921875)",0.8,0.7080136405097114,0.0,nao_castor,heuristic,148.03448714072653,626.3681890666485,zona_3,0.0,sem_contato,proximidade,alta
143,4.766666666666667,1,True,"[1, 2, 3, 14]",4,True,"(4.773355960845947, 138.99658203125, 341.10009765625, 720.0)","(835.905517578125, 0.0, 1280.0, 716.2244873046875)",0.8,0.7164869474040138,0.0,nao_castor,heuristic,148.2815682858594,632.7038590013981,zona_3,0.0,sem_contato,proximidade,alta
144,4.8,1,True,"[1, 2, 3, 14]",4,True,"(4.820810794830322, 139.07139587402344, 338.1558532714844, 720.0)","(841.1451416015625, 0.0, 1280.0, 715.6535034179688)",0.8,0.7169040342171987,0.0,nao_castor,heuristic,149.08245829433434,642.8974867165089,zona_3,0.0,sem_contato,proximidade,alta
145,4.833333333333333,1,True,"[1, 2, 3, 14]",4,True,"(5.087076663970947, 138.8013458251953, 339.1912536621094, 720.0)","(845.04052734375, 0.0, 1280.0, 715.24365234375)",0.0,0.7102226714293162,0.0,indeterminado,none,149.38581550883006,640.2870043814182,zona_3,0.0,sem_contato,proximidade,media
146,4.866666666666666,1,True,"[1, 2, 3, 14]",4,True,"(4.879628658294678, 138.330078125, 341.8128967285156, 720.0)","(847.4191284179688, 0.0, 1280.0, 715.0828857421875)",0.0,0.7050732639100816,0.0,indeterminado,none,149.41656081146246,630.1325135231018,zona_3,0.0,sem_contato,proximidade,media
147,4.9,1,True,"[1, 2, 3, 14]",4,True,"(4.890390872955322, 138.2496795654297, 343.5852966308594, 720.0)","(849.3265991210938, 0.7291535139083862, 1280.0, 715.492919921875)",0.0,0.7091904348797269,0.0,indeterminado,none,149.49334104973303,628.2740812599659,zona_3,0.0,sem_contato,proximidade,media
148,4.933333333333334,1,True,"[1, 2, 3, 14, 15]",5,True,"(4.911376953125, 138.97023010253906, 335.8420715332031, 720.0)","(848.6591796875, 0.23617443442344666, 1280.0, 715.0957641601562)",0.0,0.7091638909445869,0.0,indeterminado,none,150.06577471078097,634.4665179252625,zona_3,0.0,sem_contato,proximidade,media
149,4.966666666666667,1,True,"[1, 2, 3, 14, 15]",5,True,"(4.794291019439697, 138.2025604248047, 338.2005310058594, 720.0)","(849.0442504882812, 0.051850881427526474, 1280.0, 716.1304321289062)",0.0,0.7115413910812802,0.0,indeterminado,none,149.65392701801582,630.0765860378742,zona_3,0.0,sem_contato,proximidade,media
150,5.0,1,True,"[1, 2, 3, 14, 15]",5,True,"(4.768320560455322, 138.3777618408203, 338.3119201660156, 720.0)","(849.7276611328125, 0.0, 1280.0, 716.6708984375)",0.0,0.7173556453651853,0.0,indeterminado,none,149.579939465339,623.173778116703,zona_3,0.0,sem_contato,proximidade,media
151,5.033333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.86737060546875, 138.13853454589844, 339.7146301269531, 720.0)","(851.611328125, 0.0, 1280.0, 714.5578002929688)",0.0,0.7207136021720039,0.0,indeterminado,none,150.05608841587696,621.5719818472862,zona_3,0.0,sem_contato,proximidade,media
152,5.066666666666666,1,True,"[1, 2, 3, 14]",4,True,"(4.985707759857178, 138.4851837158203, 338.3932800292969, 720.0)","(853.0192260742188, 0.0, 1280.0, 713.3056030273438)",0.0,0.7273579173617892,0.0,indeterminado,none,150.54055198433196,623.6051284074783,zona_3,0.0,sem_contato,proximidade,media
153,5.1,1,True,"[1, 2, 3, 14]",4,True,"(5.047719478607178, 139.25341796875, 336.9773254394531, 720.0)","(852.0516357421875, 0.0, 1280.0, 714.2933349609375)",0.0,0.7331436143981086,0.0,indeterminado,none,150.3636858069892,621.7095423936844,zona_3,0.0,sem_contato,proximidade,media
154,5.133333333333334,1,True,"[1, 2, 3, 14, 15]",5,True,"(4.637979984283447, 138.77276611328125, 341.7760314941406, 720.0)","(851.1649169921875, 0.0, 1280.0, 714.4127807617188)",0.0,0.7382509609063467,0.0,indeterminado,none,149.8953491734751,618.2622722685337,zona_3,0.0,sem_contato,proximidade,media
155,5.166666666666667,1,True,"[1, 2, 3, 14, 15]",5,True,"(4.93621826171875, 138.94761657714844, 336.5979919433594, 720.0)","(850.0817260742188, 0.0, 1280.0, 714.4501342773438)",0.0,0.7418758173783621,0.0,indeterminado,none,150.20630878575494,624.7407408952713,zona_3,0.0,sem_contato,proximidade,media
156,5.2,1,True,"[1, 2, 3, 14, 15]",5,True,"(5.170888423919678, 138.96240234375, 336.6918029785156, 720.0)","(849.7076416015625, 0.0, 1280.0, 713.9169311523438)",0.0,0.7486607531706492,0.0,indeterminado,none,150.260031649629,624.8620626628399,zona_3,0.0,sem_contato,proximidade,media
157,5.233333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.796274662017822, 138.9412384033203, 343.1658020019531, 720.0)","(849.321044921875, 0.0, 1279.93505859375, 713.3391723632812)",0.0,0.743187192413542,0.0,indeterminado,none,149.83143299252902,618.681230545044,zona_3,0.0,sem_contato,proximidade,media
158,5.266666666666667,1,True,"[1, 2, 3, 14]",4,True,"(4.831644535064697, 139.286376953125, 330.6825256347656, 720.0)","(848.9962768554688, 0.0, 1279.365234375, 713.1060791015625)",0.0,0.7464329633447859,0.0,indeterminado,none,150.8527617691391,630.1954143345356,zona_3,0.0,sem_contato,proximidade,media
159,5.3,1,True,"[1, 2, 3, 14]",4,True,"(4.919118404388428, 139.660888671875, 337.0848083496094, 720.0)","(848.8248901367188, 0.0, 1279.2249755859375, 713.380615234375)",0.0,0.7529404428270128,0.0,indeterminado,none,150.22233281181974,623.8439199626446,zona_3,0.0,sem_contato,proximidade,media
160,5.333333333333333,1,True,"[1, 2, 3, 14]",4,True,"(4.9183349609375, 139.6780548095703, 337.3966064453125, 720.0)","(848.7973022460938, 0.0, 1279.1422119140625, 713.4917602539062)",0.0,0.7611242334047953,0.0,indeterminado,none,150.1633611509485,623.5604189634323,zona_3,0.0,sem_contato,proximidade,media
161,5.366666666666666,1,True,"[1, 2, 3, 14]",4,True,"(5.08258056640625, 139.9341583251953, 332.81207275390625, 720.0)","(848.72021484375, 0.0, 1279.1727294921875, 713.8892211914062)",0.0,0.7671890159447988,0.0,indeterminado,none,150.44687270047174,628.2055030465126,zona_3,0.0,sem_contato,proximidade,media
162,5.4,1,True,"[1, 2, 3, 14]",4,True,"(5.067606449127197, 139.3914337158203, 328.1367492675781, 720.0)","(849.1287841796875, 0.0, 1279.3046875, 713.7015380859375)",0.0,0.7686682608392503,0.0,indeterminado,none,150.92639277560104,633.9380058050156,zona_3,0.0,sem_contato,proximidade,media
163,5.433333333333334,1,True,"[1, 2, 3, 14]",4,True,"(5.0123291015625, 139.9453887939453, 327.4461364746094, 720.0)","(849.9449462890625, 0.0, 1279.7535400390625, 713.5712280273438)",0.0,0.7722044222884707,0.0,indeterminado,none,151.1231906211688,634.8295577764511,zona_3,0.0,sem_contato,proximidade,media
164,5.466666666666667,1,True,"[1, 2, 3, 14]",4,True,"(5.253946781158447, 139.1485137939453, 334.1149597167969, 720.0)","(851.1847534179688, 0.0, 1280.0, 712.7787475585938)",0.0,0.776379770702786,0.0,indeterminado,none,150.8356463178205,630.8547732532024,zona_3,0.0,sem_contato,proximidade,media
165,5.5,1,True,"[1, 2, 3, 14]",4,True,"(5.200582027435303, 138.993408203125, 334.5510559082031, 720.0)","(852.0674438476562, 0.0, 1280.0, 712.7130126953125)",0.0,0.7737866110271878,0.0,indeterminado,none,150.89173562106447,631.9206584692001,zona_3,0.0,sem_contato,proximidade,media
